file_name,image_file,timestamp,storage_group,sample_id,day,side,ripening_index,split
T10_d12_447_b_3,T10_d12_447_b_3.jpg,2022-04-15 17:12:56,T10,447,12,b,3,train
T10_d13_447_a_3,T10_d13_447_a_3.jpg,2022-04-16 13:58:33,T10,447,13,a,3,train
T10_d13_447_b_3,T10_d13_447_b_3.jpg,2022-04-16 13:58:36,T10,447,13,b,3,train
T10_d14_447_a_3,T10_d14_447_a_3.jpg,2022-04-17 16:05:40,T10,447,14,a,3,train
T10_d14_447_b_3,T10_d14_447_b_3.jpg,2022-04-17 16:05:43,T10,447,14,b,3,train
T10_d15_447_a_4,T10_d15_447_a_4.jpg,2022-04-18 16:13:41,T10,447,15,a,4,train
T10_d15_447_b_4,T10_d15_447_b_4.jpg,2022-04-18 16:13:45,T10,447,15,b,4,train
T10_d16_447_a_4,T10_d16_447_a_4.jpg,2022-04-19 13:37:30,T10,447,16,a,4,train
T10_d16_447_b_4,T10_d16_447_b_4.jpg,2022-04-19 13:37:34,T10,447,16,b,4,train
T10_d17_447_a_4,T10_d17_447_a_4.jpg,2022-04-20 13:27:08,T10,447,17,a,4,train
T10_d17_447_b_4,T10_d17_447_b_4.jpg,2022-04-20 13:27:13,T10,447,17,b,4,train
T10_d18_447_a_4,T10_d18_447_a_4.jpg,2022-04-21 14:29:24,T10,447,18,a,4,train
T10_d18_447_b_4,T10_d18_447_b_4.jpg,2022-04-21 14:29:28,T10,447,18,b,4,train
T10_d19_447_a_4,T10_d19_447_a_4.jpg,2022-04-22 13:46:59,T10,447,19,a,4,train
T10_d19_447_b_4,T10_d19_447_b_4.jpg,2022-04-22 13:47:03,T10,447,19,b,4,train
T10_d20_447_a_5,T10_d20_447_a_5.jpg,2022-04-23 13:28:12,T10,447,20,a,5,train
T10_d20_447_b_5,T10_d20_447_b_5.jpg,2022-04-23 13:28:15,T10,447,20,b,5,train
T10_d21_447_a_5,T10_d21_447_a_5.jpg,2022-04-24 15:30:13,T10,447,21,a,5,train
T10_d21_447_b_5,T10_d21_447_b_5.jpg,2022-04-24 15:30:17,T10,447,21,b,5,train
T10_d22_447_a_5,T10_d22_447_a_5.jpg,2022-04-25 15:34:14,T10,447,22,a,5,train
T10_d22_447_b_5,T10_d22_447_b_5.jpg,2022-04-25 15:34:18,T10,447,22,b,5,train
T10_d23_447_a_5,T10_d23_447_a_5.jpg,2022-04-26 13:20:52,T10,447,23,a,5,train
T10_d23_447_b_5,T10_d23_447_b_5.jpg,2022-04-26 13:20:56,T10,447,23,b,5,train
T10_d24_447_a_5,T10_d24_447_a_5.jpg,2022-04-27 16:05:49,T10,447,24,a,5,train
T10_d24_447_b_5,T10_d24_447_b_5.jpg,2022-04-27 16:05:54,T10,447,24,b,5,train
T10_d25_447_a_5,T10_d25_447_a_5.jpg,2022-04-28 20:07:34,T10,447,25,a,5,train
T10_d25_447_b_5,T10_d25_447_b_5.jpg,2022-04-28 20:07:38,T10,447,25,b,5,train
T10_d26_447_a_5,T10_d26_447_a_5.jpg,2022-04-29 14:46:31,T10,447,26,a,5,train
T10_d26_447_b_5,T10_d26_447_b_5.jpg,2022-04-29 14:46:35,T10,447,26,b,5,train
T10_d01_448_a_1,T10_d01_448_a_1.jpg,2022-04-04 11:34:45,T10,448,1,a,1,test
T10_d01_448_b_1,T10_d01_448_b_1.jpg,2022-04-04 11:34:57,T10,448,1,b,1,test
T10_d02_448_a_1,T10_d02_448_a_1.jpg,2022-04-05 12:37:02,T10,448,2,a,1,test
T10_d02_448_b_1,T10_d02_448_b_1.jpg,2022-04-05 12:37:08,T10,448,2,b,1,test
T10_d03_448_a_1,T10_d03_448_a_1.jpg,2022-04-06 12:44:12,T10,448,3,a,1,test
T10_d03_448_b_1,T10_d03_448_b_1.jpg,2022-04-06 12:44:23,T10,448,3,b,1,test
T10_d04_448_a_2,T10_d04_448_a_2.jpg,2022-04-07 12:11:41,T10,448,4,a,2,test
T10_d04_448_b_2,T10_d04_448_b_2.jpg,2022-04-07 12:11:49,T10,448,4,b,2,test
T10_d05_448_a_2,T10_d05_448_a_2.jpg,2022-04-08 12:51:02,T10,448,5,a,2,test
T10_d05_448_b_2,T10_d05_448_b_2.jpg,2022-04-08 12:51:09,T10,448,5,b,2,test
T10_d06_448_a_3,T10_d06_448_a_3.jpg,2022-04-09 12:57:20,T10,448,6,a,3,test
T10_d06_448_b_3,T10_d06_448_b_3.jpg,2022-04-09 12:57:26,T10,448,6,b,3,test
T10_d07_448_a_3,T10_d07_448_a_3.jpg,2022-04-10 12:27:58,T10,448,7,a,3,test
T10_d07_448_b_3,T10_d07_448_b_3.jpg,2022-04-10 12:28:04,T10,448,7,b,3,test
T10_d08_448_a_4,T10_d08_448_a_4.jpg,2022-04-11 12:29:12,T10,448,8,a,4,test
T10_d08_448_b_4,T10_d08_448_b_4.jpg,2022-04-11 12:29:18,T10,448,8,b,4,test
T10_d09_448_a_4,T10_d09_448_a_4.jpg,2022-04-12 12:57:03,T10,448,9,a,4,test
T10_d09_448_b_4,T10_d09_448_b_4.jpg,2022-04-12 12:57:10,T10,448,9,b,4,test
T10_d10_448_a_4,T10_d10_448_a_4.jpg,2022-04-13 12:24:50,T10,448,10,a,4,test
T10_d10_448_b_4,T10_d10_448_b_4.jpg,2022-04-13 12:24:55,T10,448,10,b,4,test
T10_d11_448_a_4,T10_d11_448_a_4.jpg,2022-04-14 13:19:17,T10,448,11,a,4,test
T10_d11_448_b_4,T10_d11_448_b_4.jpg,2022-04-14 13:19:21,T10,448,11,b,4,test
T10_d12_448_a_4,T10_d12_448_a_4.jpg,2022-04-15 17:13:08,T10,448,12,a,4,test
T10_d12_448_b_4,T10_d12_448_b_4.jpg,2022-04-15 17:13:12,T10,448,12,b,4,test
T10_d13_448_a_4,T10_d13_448_a_4.jpg,2022-04-16 13:58:43,T10,448,13,a,4,test
T10_d13_448_b_4,T10_d13_448_b_4.jpg,2022-04-16 13:58:47,T10,448,13,b,4,test
T10_d14_448_a_4,T10_d14_448_a_4.jpg,2022-04-17 16:05:54,T10,448,14,a,4,test
T10_d14_448_b_4,T10_d14_448_b_4.jpg,2022-04-17 16:05:58,T10,448,14,b,4,test
T10_d15_448_a_4,T10_d15_448_a_4.jpg,2022-04-18 16:13:59,T10,448,15,a,4,test
T10_d15_448_b_4,T10_d15_448_b_4.jpg,2022-04-18 16:14:03,T10,448,15,b,4,test
T10_d16_448_a_5,T10_d16_448_a_5.jpg,2022-04-19 13:37:46,T10,448,16,a,5,test
T10_d16_448_b_5,T10_d16_448_b_5.jpg,2022-04-19 13:37:49,T10,448,16,b,5,test
T10_d17_448_a_5,T10_d17_448_a_5.jpg,2022-04-20 13:27:26,T10,448,17,a,5,test
T10_d17_448_b_5,T10_d17_448_b_5.jpg,2022-04-20 13:27:30,T10,448,17,b,5,test
T10_d18_448_a_5,T10_d18_448_a_5.jpg,2022-04-21 14:29:40,T10,448,18,a,5,test
T10_d18_448_b_5,T10_d18_448_b_5.jpg,2022-04-21 14:29:44,T10,448,18,b,5,test
T10_d19_448_a_5,T10_d19_448_a_5.jpg,2022-04-22 13:47:15,T10,448,19,a,5,test
T10_d19_448_b_5,T10_d19_448_b_5.jpg,2022-04-22 13:47:20,T10,448,19,b,5,test
T10_d20_448_a_5,T10_d20_448_a_5.jpg,2022-04-23 13:28:28,T10,448,20,a,5,test
T10_d20_448_b_5,T10_d20_448_b_5.jpg,2022-04-23 13:28:32,T10,448,20,b,5,test
T10_d21_448_a_5,T10_d21_448_a_5.jpg,2022-04-24 15:30:31,T10,448,21,a,5,test
T10_d21_448_b_5,T10_d21_448_b_5.jpg,2022-04-24 15:30:35,T10,448,21,b,5,test
T10_d22_448_a_5,T10_d22_448_a_5.jpg,2022-04-25 15:34:32,T10,448,22,a,5,test
T10_d22_448_b_5,T10_d22_448_b_5.jpg,2022-04-25 15:34:36,T10,448,22,b,5,test
T10_d23_448_a_5,T10_d23_448_a_5.jpg,2022-04-26 13:21:09,T10,448,23,a,5,test
T10_d23_448_b_5,T10_d23_448_b_5.jpg,2022-04-26 13:21:13,T10,448,23,b,5,test
T10_d24_448_a_5,T10_d24_448_a_5.jpg,2022-04-27 16:06:09,T10,448,24,a,5,test
T10_d24_448_b_5,T10_d24_448_b_5.jpg,2022-04-27 16:06:13,T10,448,24,b,5,test
T10_d25_448_a_5,T10_d25_448_a_5.jpg,2022-04-28 20:07:57,T10,448,25,a,5,test
T10_d25_448_b_5,T10_d25_448_b_5.jpg,2022-04-28 20:08:00,T10,448,25,b,5,test
T10_d26_448_a_5,T10_d26_448_a_5.jpg,2022-04-29 14:46:47,T10,448,26,a,5,test
T10_d26_448_b_5,T10_d26_448_b_5.jpg,2022-04-29 14:46:52,T10,448,26,b,5,test
T10_d01_449_a_1,T10_d01_449_a_1.jpg,2022-04-04 10:54:18,T10,449,1,a,1,train
T10_d01_449_b_1,T10_d01_449_b_1.jpg,2022-04-04 10:54:30,T10,449,1,b,1,train
T10_d02_449_a_1,T10_d02_449_a_1.jpg,2022-04-05 11:30:45,T10,449,2,a,1,train
T10_d02_449_b_1,T10_d02_449_b_1.jpg,2022-04-05 11:30:54,T10,449,2,b,1,train
T10_d03_449_a_1,T10_d03_449_a_1.jpg,2022-04-06 12:03:17,T10,449,3,a,1,train
T10_d03_449_b_1,T10_d03_449_b_1.jpg,2022-04-06 12:03:26,T10,449,3,b,1,train
T10_d04_449_a_1,T10_d04_449_a_1.jpg,2022-04-07 11:35:54,T10,449,4,a,1,train
T10_d04_449_b_1,T10_d04_449_b_1.jpg,2022-04-07 11:36:02,T10,449,4,b,1,train
T10_d05_449_a_1,T10_d05_449_a_1.jpg,2022-04-08 12:22:01,T10,449,5,a,1,train
T10_d05_449_b_1,T10_d05_449_b_1.jpg,2022-04-08 12:22:07,T10,449,5,b,1,train
T10_d06_449_a_1,T10_d06_449_a_1.jpg,2022-04-09 12:37:40,T10,449,6,a,1,train
T10_d06_449_b_1,T10_d06_449_b_1.jpg,2022-04-09 12:37:46,T10,449,6,b,1,train
T10_d07_449_a_1,T10_d07_449_a_1.jpg,2022-04-10 12:55:43,T10,449,7,a,1,train
T10_d07_449_b_1,T10_d07_449_b_1.jpg,2022-04-10 12:55:50,T10,449,7,b,1,train
T10_d08_449_a_1,T10_d08_449_a_1.jpg,2022-04-11 11:59:08,T10,449,8,a,1,train
T10_d08_449_b_1,T10_d08_449_b_1.jpg,2022-04-11 11:59:14,T10,449,8,b,1,train
T10_d09_449_a_2,T10_d09_449_a_2.jpg,2022-04-12 12:28:34,T10,449,9,a,2,train
T10_d09_449_b_2,T10_d09_449_b_2.jpg,2022-04-12 12:28:39,T10,449,9,b,2,train
T10_d10_449_a_2,T10_d10_449_a_2.jpg,2022-04-13 11:59:44,T10,449,10,a,2,train
T10_d10_449_b_2,T10_d10_449_b_2.jpg,2022-04-13 11:59:49,T10,449,10,b,2,train
T10_d11_449_a_3,T10_d11_449_a_3.jpg,2022-04-14 12:44:25,T10,449,11,a,3,train
T10_d11_449_b_3,T10_d11_449_b_3.jpg,2022-04-14 12:44:30,T10,449,11,b,3,train
T10_d12_449_a_3,T10_d12_449_a_3.jpg,2022-04-15 16:51:25,T10,449,12,a,3,train
T10_d12_449_b_3,T10_d12_449_b_3.jpg,2022-04-15 16:51:29,T10,449,12,b,3,train
T10_d13_449_a_3,T10_d13_449_a_3.jpg,2022-04-16 14:28:40,T10,449,13,a,3,train
T10_d13_449_b_3,T10_d13_449_b_3.jpg,2022-04-16 14:28:44,T10,449,13,b,3,train
T10_d14_449_a_3,T10_d14_449_a_3.jpg,2022-04-17 15:47:46,T10,449,14,a,3,train
T10_d14_449_b_3,T10_d14_449_b_3.jpg,2022-04-17 15:47:50,T10,449,14,b,3,train
T10_d15_449_a_3,T10_d15_449_a_3.jpg,2022-04-18 16:34:51,T10,449,15,a,3,train
T10_d15_449_b_3,T10_d15_449_b_3.jpg,2022-04-18 16:34:55,T10,449,15,b,3,train
T10_d16_449_a_3,T10_d16_449_a_3.jpg,2022-04-19 13:12:44,T10,449,16,a,3,train
T10_d16_449_b_3,T10_d16_449_b_3.jpg,2022-04-19 13:12:49,T10,449,16,b,3,train
T10_d17_449_a_3,T10_d17_449_a_3.jpg,2022-04-20 12:51:05,T10,449,17,a,3,train
T10_d17_449_b_3,T10_d17_449_b_3.jpg,2022-04-20 12:51:09,T10,449,17,b,3,train
T10_d18_449_a_4,T10_d18_449_a_4.jpg,2022-04-21 14:10:06,T10,449,18,a,4,train
T10_d18_449_b_4,T10_d18_449_b_4.jpg,2022-04-21 14:10:10,T10,449,18,b,4,train
T10_d19_449_a_4,T10_d19_449_a_4.jpg,2022-04-22 13:24:11,T10,449,19,a,4,train
T10_d19_449_b_4,T10_d19_449_b_4.jpg,2022-04-22 13:24:15,T10,449,19,b,4,train
T10_d20_449_a_4,T10_d20_449_a_4.jpg,2022-04-23 13:52:31,T10,449,20,a,4,train
T10_d20_449_b_4,T10_d20_449_b_4.jpg,2022-04-23 13:52:36,T10,449,20,b,4,train
T10_d21_449_a_4,T10_d21_449_a_4.jpg,2022-04-24 15:06:51,T10,449,21,a,4,train
T10_d21_449_b_4,T10_d21_449_b_4.jpg,2022-04-24 15:06:55,T10,449,21,b,4,train
T10_d22_449_a_5,T10_d22_449_a_5.jpg,2022-04-25 15:57:43,T10,449,22,a,5,train
T10_d22_449_b_5,T10_d22_449_b_5.jpg,2022-04-25 15:57:47,T10,449,22,b,5,train
T10_d23_449_a_5,T10_d23_449_a_5.jpg,2022-04-26 12:54:46,T10,449,23,a,5,train
T10_d23_449_b_5,T10_d23_449_b_5.jpg,2022-04-26 12:54:51,T10,449,23,b,5,train
T10_d24_449_a_5,T10_d24_449_a_5.jpg,2022-04-27 16:38:21,T10,449,24,a,5,train
T10_d24_449_b_5,T10_d24_449_b_5.jpg,2022-04-27 16:38:26,T10,449,24,b,5,train
T10_d25_449_a_5,T10_d25_449_a_5.jpg,2022-04-28 19:39:15,T10,449,25,a,5,train
T10_d25_449_b_5,T10_d25_449_b_5.jpg,2022-04-28 19:39:19,T10,449,25,b,5,train
T10_d26_449_a_5,T10_d26_449_a_5.jpg,2022-04-29 15:07:31,T10,449,26,a,5,train
T10_d26_449_b_5,T10_d26_449_b_5.jpg,2022-04-29 15:07:33,T10,449,26,b,5,train
T10_d01_450_a_1,T10_d01_450_a_1.jpg,2022-04-03 18:46:15,T10,450,1,a,1,train
T10_d01_450_b_1,T10_d01_450_b_1.jpg,2022-04-03 18:46:26,T10,450,1,b,1,train
T10_d02_450_a_1,T10_d02_450_a_1.jpg,2022-04-05 10:57:56,T10,450,2,a,1,train
T10_d02_450_b_1,T10_d02_450_b_1.jpg,2022-04-05 10:59:44,T10,450,2,b,1,train
T10_d03_450_a_1,T10_d03_450_a_1.jpg,2022-04-06 10:48:44,T10,450,3,a,1,train
T10_d03_450_b_1,T10_d03_450_b_1.jpg,2022-04-06 10:48:56,T10,450,3,b,1,train
T10_d04_450_a_1,T10_d04_450_a_1.jpg,2022-04-07 10:29:14,T10,450,4,a,1,train
T10_d04_450_b_1,T10_d04_450_b_1.jpg,2022-04-07 10:29:21,T10,450,4,b,1,train
T10_d05_450_a_1,T10_d05_450_a_1.jpg,2022-04-08 11:06:23,T10,450,5,a,1,train
T10_d05_450_b_1,T10_d05_450_b_1.jpg,2022-04-08 11:06:31,T10,450,5,b,1,train
T10_d06_450_a_1,T10_d06_450_a_1.jpg,2022-04-09 11:11:13,T10,450,6,a,1,train
T10_d06_450_b_1,T10_d06_450_b_1.jpg,2022-04-09 11:11:20,T10,450,6,b,1,train
T10_d07_450_a_1,T10_d07_450_a_1.jpg,2022-04-10 11:16:32,T10,450,7,a,1,train
T10_d07_450_b_1,T10_d07_450_b_1.jpg,2022-04-10 11:16:38,T10,450,7,b,1,train
T10_d08_450_a_2,T10_d08_450_a_2.jpg,2022-04-11 10:45:24,T10,450,8,a,2,train
T10_d08_450_b_2,T10_d08_450_b_2.jpg,2022-04-11 10:45:30,T10,450,8,b,2,train
T10_d09_450_a_2,T10_d09_450_a_2.jpg,2022-04-12 11:02:53,T10,450,9,a,2,train
T10_d09_450_b_2,T10_d09_450_b_2.jpg,2022-04-12 11:02:58,T10,450,9,b,2,train
T10_d10_450_a_3,T10_d10_450_a_3.jpg,2022-04-13 10:58:13,T10,450,10,a,3,train
T10_d10_450_b_3,T10_d10_450_b_3.jpg,2022-04-13 10:58:18,T10,450,10,b,3,train
T10_d11_450_a_3,T10_d11_450_a_3.jpg,2022-04-14 11:09:36,T10,450,11,a,3,train
T10_d11_450_b_3,T10_d11_450_b_3.jpg,2022-04-14 11:09:42,T10,450,11,b,3,train
T10_d12_450_a_3,T10_d12_450_a_3.jpg,2022-04-15 17:32:26,T10,450,12,a,3,train
T10_d12_450_b_3,T10_d12_450_b_3.jpg,2022-04-15 17:32:30,T10,450,12,b,3,train
T10_d13_450_a_3,T10_d13_450_a_3.jpg,2022-04-16 13:22:59,T10,450,13,a,3,train
T10_d13_450_b_3,T10_d13_450_b_3.jpg,2022-04-16 13:23:05,T10,450,13,b,3,train
T10_d14_450_a_3,T10_d14_450_a_3.jpg,2022-04-17 14:55:45,T10,450,14,a,3,train
T10_d14_450_b_3,T10_d14_450_b_3.jpg,2022-04-17 14:55:49,T10,450,14,b,3,train
T10_d15_450_a_3,T10_d15_450_a_3.jpg,2022-04-18 15:02:09,T10,450,15,a,3,train
T10_d15_450_b_3,T10_d15_450_b_3.jpg,2022-04-18 15:02:14,T10,450,15,b,3,train
T10_d16_450_a_3,T10_d16_450_a_3.jpg,2022-04-19 12:49:36,T10,450,16,a,3,train
T10_d16_450_b_3,T10_d16_450_b_3.jpg,2022-04-19 12:49:41,T10,450,16,b,3,train
T10_d17_450_a_4,T10_d17_450_a_4.jpg,2022-04-20 11:54:33,T10,450,17,a,4,train
T10_d17_450_b_4,T10_d17_450_b_4.jpg,2022-04-20 11:54:37,T10,450,17,b,4,train
T10_d18_450_a_4,T10_d18_450_a_4.jpg,2022-04-21 13:12:00,T10,450,18,a,4,train
T10_d18_450_b_4,T10_d18_450_b_4.jpg,2022-04-21 13:12:04,T10,450,18,b,4,train
T10_d19_450_a_4,T10_d19_450_a_4.jpg,2022-04-22 12:32:02,T10,450,19,a,4,train
T10_d19_450_b_4,T10_d19_450_b_4.jpg,2022-04-22 12:32:06,T10,450,19,b,4,train
T10_d20_450_a_4,T10_d20_450_a_4.jpg,2022-04-23 13:04:30,T10,450,20,a,4,train
T10_d20_450_b_4,T10_d20_450_b_4.jpg,2022-04-23 13:04:33,T10,450,20,b,4,train
T10_d21_450_a_4,T10_d21_450_a_4.jpg,2022-04-24 14:03:07,T10,450,21,a,4,train
T10_d21_450_b_4,T10_d21_450_b_4.jpg,2022-04-24 14:03:12,T10,450,21,b,4,train
T10_d22_450_a_4,T10_d22_450_a_4.jpg,2022-04-25 15:07:52,T10,450,22,a,4,train
T10_d22_450_b_4,T10_d22_450_b_4.jpg,2022-04-25 15:07:56,T10,450,22,b,4,train
T10_d23_450_a_5,T10_d23_450_a_5.jpg,2022-04-26 11:34:00,T10,450,23,a,5,train
T10_d23_450_b_5,T10_d23_450_b_5.jpg,2022-04-26 11:34:04,T10,450,23,b,5,train
T10_d24_450_a_5,T10_d24_450_a_5.jpg,2022-04-27 14:46:21,T10,450,24,a,5,train
T10_d24_450_b_5,T10_d24_450_b_5.jpg,2022-04-27 14:46:27,T10,450,24,b,5,train
T10_d25_450_a_5,T10_d25_450_a_5.jpg,2022-04-28 18:31:43,T10,450,25,a,5,train
T10_d25_450_b_5,T10_d25_450_b_5.jpg,2022-04-28 18:31:47,T10,450,25,b,5,train
T10_d26_450_a_5,T10_d26_450_a_5.jpg,2022-04-29 13:56:39,T10,450,26,a,5,train
T10_d26_450_b_5,T10_d26_450_b_5.jpg,2022-04-29 13:56:43,T10,450,26,b,5,train
T10_d01_451_a_1,T10_d01_451_a_1.jpg,2022-04-04 12:07:35,T10,451,1,a,1,test
T10_d01_451_b_1,T10_d01_451_b_1.jpg,2022-04-04 12:07:53,T10,451,1,b,1,test
T10_d02_451_a_1,T10_d02_451_a_1.jpg,2022-04-05 12:06:12,T10,451,2,a,1,test
T10_d02_451_b_1,T10_d02_451_b_1.jpg,2022-04-05 12:06:19,T10,451,2,b,1,test
T10_d03_451_a_1,T10_d03_451_a_1.jpg,2022-04-06 11:28:39,T10,451,3,a,1,test
T10_d03_451_b_1,T10_d03_451_b_1.jpg,2022-04-06 11:28:57,T10,451,3,b,1,test
T10_d04_451_a_1,T10_d04_451_a_1.jpg,2022-04-07 10:59:47,T10,451,4,a,1,test
T10_d04_451_b_1,T10_d04_451_b_1.jpg,2022-04-07 10:59:59,T10,451,4,b,1,test
T10_d05_451_a_1,T10_d05_451_a_1.jpg,2022-04-08 11:44:19,T10,451,5,a,1,test
T10_d05_451_b_1,T10_d05_451_b_1.jpg,2022-04-08 11:44:29,T10,451,5,b,1,test
T10_d06_451_a_1,T10_d06_451_a_1.jpg,2022-04-09 12:03:18,T10,451,6,a,1,test
T10_d06_451_b_1,T10_d06_451_b_1.jpg,2022-04-09 12:03:26,T10,451,6,b,1,test
T10_d07_451_a_1,T10_d07_451_a_1.jpg,2022-04-10 11:56:32,T10,451,7,a,1,test
T10_d07_451_b_1,T10_d07_451_b_1.jpg,2022-04-10 11:56:39,T10,451,7,b,1,test
T10_d08_451_a_2,T10_d08_451_a_2.jpg,2022-04-11 11:23:50,T10,451,8,a,2,test
T10_d08_451_b_2,T10_d08_451_b_2.jpg,2022-04-11 11:23:58,T10,451,8,b,2,test
T10_d09_451_a_2,T10_d09_451_a_2.jpg,2022-04-12 11:36:32,T10,451,9,a,2,test
T10_d09_451_b_2,T10_d09_451_b_2.jpg,2022-04-12 11:36:40,T10,451,9,b,2,test
T10_d10_451_a_2,T10_d10_451_a_2.jpg,2022-04-13 11:30:25,T10,451,10,a,2,test
T10_d10_451_b_2,T10_d10_451_b_2.jpg,2022-04-13 11:30:33,T10,451,10,b,2,test
T10_d11_451_a_3,T10_d11_451_a_3.jpg,2022-04-14 12:00:36,T10,451,11,a,3,test
T10_d11_451_b_3,T10_d11_451_b_3.jpg,2022-04-14 12:00:45,T10,451,11,b,3,test
T10_d12_451_a_3,T10_d12_451_a_3.jpg,2022-04-15 16:21:37,T10,451,12,a,3,test
T10_d12_451_b_3,T10_d12_451_b_3.jpg,2022-04-15 16:21:42,T10,451,12,b,3,test
T10_d13_451_a_3,T10_d13_451_a_3.jpg,2022-04-16 13:41:09,T10,451,13,a,3,test
T10_d13_451_b_3,T10_d13_451_b_3.jpg,2022-04-16 13:41:16,T10,451,13,b,3,test
T10_d14_451_a_3,T10_d14_451_a_3.jpg,2022-04-17 15:21:03,T10,451,14,a,3,test
T10_d14_451_b_3,T10_d14_451_b_3.jpg,2022-04-17 15:21:12,T10,451,14,b,3,test
T10_d15_451_a_3,T10_d15_451_a_3.jpg,2022-04-18 15:47:43,T10,451,15,a,3,test
T10_d15_451_b_3,T10_d15_451_b_3.jpg,2022-04-18 15:47:58,T10,451,15,b,3,test
T10_d16_451_a_4,T10_d16_451_a_4.jpg,2022-04-19 12:25:02,T10,451,16,a,4,test
T10_d16_451_b_4,T10_d16_451_b_4.jpg,2022-04-19 12:25:07,T10,451,16,b,4,test
T10_d17_451_a_4,T10_d17_451_a_4.jpg,2022-04-20 12:16:51,T10,451,17,a,4,test
T10_d17_451_b_4,T10_d17_451_b_4.jpg,2022-04-20 12:16:56,T10,451,17,b,4,test
T10_d18_451_a_4,T10_d18_451_a_4.jpg,2022-04-21 13:45:35,T10,451,18,a,4,test
T10_d18_451_b_4,T10_d18_451_b_4.jpg,2022-04-21 13:45:41,T10,451,18,b,4,test
T10_d19_451_a_4,T10_d19_451_a_4.jpg,2022-04-22 13:00:30,T10,451,19,a,4,test
T10_d19_451_b_4,T10_d19_451_b_4.jpg,2022-04-22 13:00:36,T10,451,19,b,4,test
T10_d20_451_a_4,T10_d20_451_a_4.jpg,2022-04-23 12:42:08,T10,451,20,a,4,test
T10_d20_451_b_4,T10_d20_451_b_4.jpg,2022-04-23 12:42:12,T10,451,20,b,4,test
T10_d21_451_a_4,T10_d21_451_a_4.jpg,2022-04-24 14:45:19,T10,451,21,a,4,test
T10_d21_451_b_4,T10_d21_451_b_4.jpg,2022-04-24 14:45:25,T10,451,21,b,4,test
T10_d22_451_a_4,T10_d22_451_a_4.jpg,2022-04-25 14:39:02,T10,451,22,a,4,test
T10_d22_451_b_4,T10_d22_451_b_4.jpg,2022-04-25 14:39:07,T10,451,22,b,4,test
T10_d23_451_a_4,T10_d23_451_a_4.jpg,2022-04-26 12:04:23,T10,451,23,a,4,test
T10_d23_451_b_4,T10_d23_451_b_4.jpg,2022-04-26 12:04:27,T10,451,23,b,4,test
T10_d24_451_a_5,T10_d24_451_a_5.jpg,2022-04-27 15:26:55,T10,451,24,a,5,test
T10_d24_451_b_5,T10_d24_451_b_5.jpg,2022-04-27 15:27:01,T10,451,24,b,5,test
T10_d25_451_a_5,T10_d25_451_a_5.jpg,2022-04-28 18:03:03,T10,451,25,a,5,test
T10_d25_451_b_5,T10_d25_451_b_5.jpg,2022-04-28 18:03:08,T10,451,25,b,5,test
T10_d26_451_a_5,T10_d26_451_a_5.jpg,2022-04-29 14:27:59,T10,451,26,a,5,test
T10_d26_451_b_5,T10_d26_451_b_5.jpg,2022-04-29 14:28:03,T10,451,26,b,5,test
T10_d01_452_a_1,T10_d01_452_a_1.jpg,2022-04-04 11:35:19,T10,452,1,a,1,train
T10_d01_452_b_1,T10_d01_452_b_1.jpg,2022-04-04 11:35:29,T10,452,1,b,1,train
T10_d02_452_a_1,T10_d02_452_a_1.jpg,2022-04-05 12:37:26,T10,452,2,a,1,train
T10_d02_452_b_1,T10_d02_452_b_1.jpg,2022-04-05 12:37:33,T10,452,2,b,1,train
T10_d03_452_a_1,T10_d03_452_a_1.jpg,2022-04-06 12:44:50,T10,452,3,a,1,train
T10_d03_452_b_1,T10_d03_452_b_1.jpg,2022-04-06 12:44:59,T10,452,3,b,1,train
T10_d04_452_a_1,T10_d04_452_a_1.jpg,2022-04-07 12:12:07,T10,452,4,a,1,train
T10_d04_452_b_1,T10_d04_452_b_1.jpg,2022-04-07 12:12:15,T10,452,4,b,1,train
T10_d05_452_a_1,T10_d05_452_a_1.jpg,2022-04-08 12:51:28,T10,452,5,a,1,train
T10_d05_452_b_1,T10_d05_452_b_1.jpg,2022-04-08 12:51:34,T10,452,5,b,1,train
T10_d06_452_a_1,T10_d06_452_a_1.jpg,2022-04-09 12:57:41,T10,452,6,a,1,train
T10_d06_452_b_1,T10_d06_452_b_1.jpg,2022-04-09 12:57:48,T10,452,6,b,1,train
T10_d07_452_a_1,T10_d07_452_a_1.jpg,2022-04-10 12:28:22,T10,452,7,a,1,train
T10_d07_452_b_1,T10_d07_452_b_1.jpg,2022-04-10 12:28:27,T10,452,7,b,1,train
T10_d08_452_a_1,T10_d08_452_a_1.jpg,2022-04-11 12:29:37,T10,452,8,a,1,train
T10_d08_452_b_1,T10_d08_452_b_1.jpg,2022-04-11 12:29:42,T10,452,8,b,1,train
T10_d09_452_a_2,T10_d09_452_a_2.jpg,2022-04-12 12:57:26,T10,452,9,a,2,train
T10_d09_452_b_2,T10_d09_452_b_2.jpg,2022-04-12 12:57:32,T10,452,9,b,2,train
T10_d10_452_a_2,T10_d10_452_a_2.jpg,2022-04-13 12:25:12,T10,452,10,a,2,train
T10_d10_452_b_2,T10_d10_452_b_2.jpg,2022-04-13 12:25:17,T10,452,10,b,2,train
T10_d11_452_a_2,T10_d11_452_a_2.jpg,2022-04-14 13:19:37,T10,452,11,a,2,train
